Entity,Code,Date,Total confirmed deaths (deaths),Daily new confirmed deaths (deaths)
Asia,,"Mar 16, 2020",4072,135
Asia,,"Mar 17, 2020",4222,150
Asia,,"Mar 18, 2020",4384,162
Asia,,"Mar 19, 2020",4551,167
Asia,,"Mar 20, 2020",4738,187
Asia,,"Mar 21, 2020",4915,177
Asia,,"Mar 22, 2020",5089,174
Asia,,"Mar 23, 2020",5276,187
Asia,,"Mar 24, 2020",5448,172
Asia,,"Mar 25, 2020",5607,159
Asia,,"Mar 26, 2020",5800,193
Asia,,"Mar 27, 2020",6041,241
Asia,,"Mar 28, 2020",6244,203
Asia,,"Mar 29, 2020",6470,226
Asia,,"Mar 30, 2020",6670,200
Asia,,"Mar 31, 2020",6889,219
Asia,,"Apr 1, 2020",7118,229
Asia,,"Apr 2, 2020",7402,284
Asia,,"Apr 3, 2020",7697,295
Asia,,"Apr 4, 2020",7847,150
Asia,,"Apr 5, 2020",8291,444
Asia,,"Apr 6, 2020",8619,328
Asia,,"Apr 7, 2020",8898,279
Australia,AUS,"Dec 31, 2019",0,0
Australia,AUS,"Jan 1, 2020",0,0
Australia,AUS,"Jan 2, 2020",0,0
Australia,AUS,"Jan 3, 2020",0,0
Australia,AUS,"Jan 4, 2020",0,0
Australia,AUS,"Jan 5, 2020",0,0
Australia,AUS,"Jan 6, 2020",0,0
Australia,AUS,"Jan 7, 2020",0,0
Australia,AUS,"Jan 8, 2020",0,0
Australia,AUS,"Jan 9, 2020",0,0
Australia,AUS,"Jan 10, 2020",0,0
Australia,AUS,"Jan 11, 2020",0,0
Australia,AUS,"Jan 12, 2020",0,0
Australia,AUS,"Jan 13, 2020",0,0
Australia,AUS,"Jan 14, 2020",0,0
Australia,AUS,"Jan 15, 2020",0,0
Australia,AUS,"Jan 16, 2020",0,0
Australia,AUS,"Jan 17, 2020",0,0
Australia,AUS,"Jan 18, 2020",0,0
Australia,AUS,"Jan 19, 2020",0,0
Australia,AUS,"Jan 20, 2020",0,0
Australia,AUS,"Jan 21, 2020",0,0
Australia,AUS,"Jan 22, 2020",0,0
Australia,AUS,"Jan 23, 2020",0,0
Australia,AUS,"Jan 24, 2020",0,0
Australia,AUS,"Jan 25, 2020",0,0
Australia,AUS,"Jan 26, 2020",0,0
Australia,AUS,"Jan 27, 2020",0,0
Australia,AUS,"Jan 28, 2020",0,0
Australia,AUS,"Jan 29, 2020",0,0
Australia,AUS,"Jan 30, 2020",0,0
Australia,AUS,"Jan 31, 2020",0,0
Australia,AUS,"Feb 1, 2020",0,0
Australia,AUS,"Feb 2, 2020",0,0
Australia,AUS,"Feb 3, 2020",0,0
Australia,AUS,"Feb 4, 2020",0,0
Australia,AUS,"Feb 5, 2020",0,0
Australia,AUS,"Feb 6, 2020",0,0
Australia,AUS,"Feb 7, 2020",0,0
Australia,AUS,"Feb 8, 2020",0,0
Australia,AUS,"Feb 9, 2020",0,0
Australia,AUS,"Feb 10, 2020",0,0
Australia,AUS,"Feb 11, 2020",0,0
Australia,AUS,"Feb 12, 2020",0,0
Australia,AUS,"Feb 13, 2020",0,0
Australia,AUS,"Feb 14, 2020",0,0
Australia,AUS,"Feb 15, 2020",0,0
Australia,AUS,"Feb 16, 2020",0,0
Australia,AUS,"Feb 17, 2020",0,0
Australia,AUS,"Feb 18, 2020",0,0
Australia,AUS,"Feb 19, 2020",0,0
Australia,AUS,"Feb 20, 2020",0,0
Australia,AUS,"Feb 21, 2020",0,0
Australia,AUS,"Feb 22, 2020",0,0
Australia,AUS,"Feb 23, 2020",0,0
Australia,AUS,"Feb 24, 2020",0,0
Australia,AUS,"Feb 25, 2020",0,0
Australia,AUS,"Feb 26, 2020",0,0
Australia,AUS,"Feb 27, 2020",0,0
Australia,AUS,"Feb 28, 2020",0,0
Australia,AUS,"Feb 29, 2020",0,0
Australia,AUS,"Mar 1, 2020",1,1
Australia,AUS,"Mar 2, 2020",1,0
Australia,AUS,"Mar 3, 2020",1,0
Australia,AUS,"Mar 4, 2020",1,0
Australia,AUS,"Mar 5, 2020",2,1
Australia,AUS,"Mar 6, 2020",2,0
Australia,AUS,"Mar 7, 2020",2,0
Australia,AUS,"Mar 8, 2020",3,1
Australia,AUS,"Mar 9, 2020",3,0
Australia,AUS,"Mar 10, 2020",3,0
Australia,AUS,"Mar 11, 2020",3,0
Australia,AUS,"Mar 12, 2020",3,0
Australia,AUS,"Mar 13, 2020",3,0
Australia,AUS,"Mar 14, 2020",3,0
Australia,AUS,"Mar 15, 2020",3,0
Australia,AUS,"Mar 16, 2020",5,2
Australia,AUS,"Mar 17, 2020",5,0
Australia,AUS,"Mar 18, 2020",5,0
Australia,AUS,"Mar 19, 2020",6,1
Australia,AUS,"Mar 20, 2020",6,0
Australia,AUS,"Mar 21, 2020",7,1
Australia,AUS,"Mar 22, 2020",7,0
Australia,AUS,"Mar 23, 2020",7,0
Australia,AUS,"Mar 24, 2020",7,0
Australia,AUS,"Mar 25, 2020",8,1
Australia,AUS,"Mar 26, 2020",11,3
Australia,AUS,"Mar 27, 2020",13,2
Australia,AUS,"Mar 28, 2020",13,0
Australia,AUS,"Mar 29, 2020",14,1
Australia,AUS,"Mar 30, 2020",16,2
Australia,AUS,"Mar 31, 2020",19,3
Australia,AUS,"Apr 1, 2020",20,1
Australia,AUS,"Apr 2, 2020",21,1
Australia,AUS,"Apr 3, 2020",23,2
Australia,AUS,"Apr 4, 2020",30,7
Australia,AUS,"Apr 5, 2020",34,4
Australia,AUS,"Apr 6, 2020",36,2
Australia,AUS,"Apr 7, 2020",42,6
Austria,AUT,"Dec 31, 2019",0,0
Austria,AUT,"Jan 1, 2020",0,0
Austria,AUT,"Jan 2, 2020",0,0
Austria,AUT,"Jan 3, 2020",0,0
Austria,AUT,"Jan 4, 2020",0,0
Austria,AUT,"Jan 5, 2020",0,0
Austria,AUT,"Jan 6, 2020",0,0
Austria,AUT,"Jan 7, 2020",0,0
Austria,AUT,"Jan 8, 2020",0,0
Austria,AUT,"Jan 9, 2020",0,0
Austria,AUT,"Jan 10, 2020",0,0
Austria,AUT,"Jan 11, 2020",0,0
Austria,AUT,"Jan 12, 2020",0,0
Austria,AUT,"Jan 13, 2020",0,0
Austria,AUT,"Jan 14, 2020",0,0
Austria,AUT,"Jan 15, 2020",0,0
Austria,AUT,"Jan 16, 2020",0,0
Austria,AUT,"Jan 17, 2020",0,0
Austria,AUT,"Jan 18, 2020",0,0
Austria,AUT,"Jan 19, 2020",0,0
Austria,AUT,"Jan 20, 2020",0,0
Austria,AUT,"Jan 21, 2020",0,0
Austria,AUT,"Jan 22, 2020",0,0
Austria,AUT,"Jan 23, 2020",0,0
Austria,AUT,"Jan 24, 2020",0,0
Austria,AUT,"Jan 25, 2020",0,0
Austria,AUT,"Jan 26, 2020",0,0
Austria,AUT,"Jan 27, 2020",0,0
Austria,AUT,"Jan 28, 2020",0,0
Austria,AUT,"Jan 29, 2020",0,0
Austria,AUT,"Jan 30, 2020",0,0
Austria,AUT,"Jan 31, 2020",0,0
Austria,AUT,"Feb 1, 2020",0,0
Austria,AUT,"Feb 2, 2020",0,0
Austria,AUT,"Feb 3, 2020",0,0
Austria,AUT,"Feb 4, 2020",0,0
Austria,AUT,"Feb 5, 2020",0,0
Austria,AUT,"Feb 6, 2020",0,0
Austria,AUT,"Feb 7, 2020",0,0
Austria,AUT,"Feb 8, 2020",0,0
Austria,AUT,"Feb 9, 2020",0,0
Austria,AUT,"Feb 10, 2020",0,0
Austria,AUT,"Feb 11, 2020",0,0
Austria,AUT,"Feb 12, 2020",0,0
Austria,AUT,"Feb 13, 2020",0,0
Austria,AUT,"Feb 14, 2020",0,0
Austria,AUT,"Feb 15, 2020",0,0
Austria,AUT,"Feb 16, 2020",0,0
Austria,AUT,"Feb 17, 2020",0,0
Austria,AUT,"Feb 18, 2020",0,0
Austria,AUT,"Feb 19, 2020",0,0
Austria,AUT,"Feb 20, 2020",0,0
Austria,AUT,"Feb 21, 2020",0,0
Austria,AUT,"Feb 22, 2020",0,0
Austria,AUT,"Feb 23, 2020",0,0
Austria,AUT,"Feb 24, 2020",0,0
Austria,AUT,"Feb 25, 2020",0,0
Austria,AUT,"Feb 26, 2020",0,0
Austria,AUT,"Feb 27, 2020",0,0
Austria,AUT,"Feb 28, 2020",0,0
Austria,AUT,"Feb 29, 2020",0,0
Austria,AUT,"Mar 1, 2020",0,0
Austria,AUT,"Mar 2, 2020",0,0
Austria,AUT,"Mar 3, 2020",0,0
Austria,AUT,"Mar 4, 2020",0,0
Austria,AUT,"Mar 5, 2020",0,0
Austria,AUT,"Mar 6, 2020",0,0
Austria,AUT,"Mar 7, 2020",0,0
Austria,AUT,"Mar 8, 2020",0,0
Austria,AUT,"Mar 9, 2020",0,0
Austria,AUT,"Mar 10, 2020",0,0
Austria,AUT,"Mar 11, 2020",0,0
Austria,AUT,"Mar 12, 2020",0,0
Austria,AUT,"Mar 13, 2020",1,1
Austria,AUT,"Mar 14, 2020",1,0
Austria,AUT,"Mar 15, 2020",1,0
Austria,AUT,"Mar 16, 2020",1,0
Austria,AUT,"Mar 17, 2020",3,2
Austria,AUT,"Mar 18, 2020",3,0
Austria,AUT,"Mar 19, 2020",4,1
Austria,AUT,"Mar 20, 2020",6,2
Austria,AUT,"Mar 21, 2020",6,0
Austria,AUT,"Mar 22, 2020",8,2
Austria,AUT,"Mar 23, 2020",16,8
Austria,AUT,"Mar 24, 2020",25,9
Austria,AUT,"Mar 25, 2020",30,5
Austria,AUT,"Mar 26, 2020",34,4
Austria,AUT,"Mar 27, 2020",52,18
Austria,AUT,"Mar 28, 2020",68,16
Austria,AUT,"Mar 29, 2020",68,0
Austria,AUT,"Mar 30, 2020",86,18
Austria,AUT,"Mar 31, 2020",108,22
Austria,AUT,"Apr 1, 2020",128,20
Austria,AUT,"Apr 2, 2020",146,18
Austria,AUT,"Apr 3, 2020",158,12
Austria,AUT,"Apr 4, 2020",168,10
Austria,AUT,"Apr 5, 2020",186,18
Austria,AUT,"Apr 6, 2020",204,18
Austria,AUT,"Apr 7, 2020",220,16
Azerbaijan,AZE,"Dec 31, 2019",0,0
Azerbaijan,AZE,"Jan 1, 2020",0,0
Azerbaijan,AZE,"Jan 2, 2020",0,0
Azerbaijan,AZE,"Jan 3, 2020",0,0
Azerbaijan,AZE,"Jan 4, 2020",0,0
Azerbaijan,AZE,"Jan 5, 2020",0,0
Azerbaijan,AZE,"Jan 6, 2020",0,0
Azerbaijan,AZE,"Jan 7, 2020",0,0
Azerbaijan,AZE,"Jan 8, 2020",0,0
Azerbaijan,AZE,"Jan 9, 2020",0,0
Azerbaijan,AZE,"Jan 10, 2020",0,0
Azerbaijan,AZE,"Jan 11, 2020",0,0
Azerbaijan,AZE,"Jan 12, 2020",0,0
Azerbaijan,AZE,"Jan 13, 2020",0,0
Azerbaijan,AZE,"Jan 14, 2020",0,0
Azerbaijan,AZE,"Jan 15, 2020",0,0
Azerbaijan,AZE,"Jan 16, 2020",0,0
Azerbaijan,AZE,"Jan 17, 2020",0,0
Azerbaijan,AZE,"Jan 18, 2020",0,0
Azerbaijan,AZE,"Jan 19, 2020",0,0
Azerbaijan,AZE,"Jan 20, 2020",0,0
Azerbaijan,AZE,"Jan 21, 2020",0,0
Azerbaijan,AZE,"Jan 22, 2020",0,0
Azerbaijan,AZE,"Jan 23, 2020",0,0
Azerbaijan,AZE,"Jan 24, 2020",0,0
Azerbaijan,AZE,"Jan 25, 2020",0,0
Azerbaijan,AZE,"Jan 26, 2020",0,0
Azerbaijan,AZE,"Jan 27, 2020",0,0
Azerbaijan,AZE,"Jan 28, 2020",0,0
Azerbaijan,AZE,"Jan 29, 2020",0,0
Azerbaijan,AZE,"Jan 30, 2020",0,0
Azerbaijan,AZE,"Jan 31, 2020",0,0
Azerbaijan,AZE,"Feb 1, 2020",0,0
Azerbaijan,AZE,"Feb 2, 2020",0,0
Azerbaijan,AZE,"Feb 3, 2020",0,0
Azerbaijan,AZE,"Feb 4, 2020",0,0
Azerbaijan,AZE,"Feb 5, 2020",0,0
Azerbaijan,AZE,"Feb 6, 2020",0,0
Azerbaijan,AZE,"Feb 7, 2020",0,0
Azerbaijan,AZE,"Feb 8, 2020",0,0
Azerbaijan,AZE,"Feb 9, 2020",0,0
Azerbaijan,AZE,"Feb 10, 2020",0,0
Azerbaijan,AZE,"Feb 11, 2020",0,0
Azerbaijan,AZE,"Feb 12, 2020",0,0
Azerbaijan,AZE,"Feb 13, 2020",0,0
Azerbaijan,AZE,"Feb 14, 2020",0,0
Azerbaijan,AZE,"Feb 15, 2020",0,0
Azerbaijan,AZE,"Feb 16, 2020",0,0
Azerbaijan,AZE,"Feb 17, 2020",0,0
Azerbaijan,AZE,"Feb 18, 2020",0,0
Azerbaijan,AZE,"Feb 19, 2020",0,0
Azerbaijan,AZE,"Feb 20, 2020",0,0
Azerbaijan,AZE,"Feb 21, 2020",0,0
Azerbaijan,AZE,"Feb 22, 2020",0,0
Azerbaijan,AZE,"Feb 23, 2020",0,0
Azerbaijan,AZE,"Feb 24, 2020",0,0
Azerbaijan,AZE,"Feb 25, 2020",0,0
Azerbaijan,AZE,"Feb 26, 2020",0,0
Azerbaijan,AZE,"Feb 27, 2020",0,0
Azerbaijan,AZE,"Feb 28, 2020",0,0
Azerbaijan,AZE,"Feb 29, 2020",0,0
Azerbaijan,AZE,"Mar 1, 2020",0,0
Azerbaijan,AZE,"Mar 2, 2020",0,0
Azerbaijan,AZE,"Mar 6, 2020",0,0
Azerbaijan,AZE,"Mar 7, 2020",0,0
Azerbaijan,AZE,"Mar 11, 2020",0,0
Azerbaijan,AZE,"Mar 12, 2020",0,0
Azerbaijan,AZE,"Mar 13, 2020",0,0
Azerbaijan,AZE,"Mar 15, 2020",0,0
Azerbaijan,AZE,"Mar 16, 2020",0,0
Azerbaijan,AZE,"Mar 17, 2020",0,0
Azerbaijan,AZE,"Mar 18, 2020",0,0
Azerbaijan,AZE,"Mar 19, 2020",0,0
Azerbaijan,AZE,"Mar 20, 2020",0,0
Azerbaijan,AZE,"Mar 21, 2020",1,1
Azerbaijan,AZE,"Mar 22, 2020",1,0
Azerbaijan,AZE,"Mar 23, 2020",1,0
Azerbaijan,AZE,"Mar 24, 2020",1,0
Azerbaijan,AZE,"Mar 25, 2020",1,0
Azerbaijan,AZE,"Mar 26, 2020",2,1
Azerbaijan,AZE,"Mar 27, 2020",3,1
Azerbaijan,AZE,"Mar 28, 2020",3,0
Azerbaijan,AZE,"Mar 29, 2020",4,1
Azerbaijan,AZE,"Mar 30, 2020",4,0
Azerbaijan,AZE,"Mar 31, 2020",4,0
Azerbaijan,AZE,"Apr 1, 2020",5,1
Azerbaijan,AZE,"Apr 2, 2020",5,0
Azerbaijan,AZE,"Apr 3, 2020",5,0
Azerbaijan,AZE,"Apr 4, 2020",5,0
Azerbaijan,AZE,"Apr 5, 2020",5,0
Azerbaijan,AZE,"Apr 6, 2020",7,2
Azerbaijan,AZE,"Apr 7, 2020",7,0
Bahamas,BHS,"Mar 16, 2020",0,0
Bahamas,BHS,"Mar 17, 2020",0,0
Bahamas,BHS,"Mar 20, 2020",0,0
Bahamas,BHS,"Mar 21, 2020",0,0
Bahamas,BHS,"Mar 22, 2020",0,0
Bahamas,BHS,"Mar 23, 2020",0,0
Bahamas,BHS,"Mar 24, 2020",0,0
Bahamas,BHS,"Mar 25, 2020",0,0
Bahamas,BHS,"Mar 26, 2020",0,0
Bahamas,BHS,"Mar 27, 2020",0,0
Bahamas,BHS,"Mar 28, 2020",0,0
Bahamas,BHS,"Mar 29, 2020",0,0
Bahamas,BHS,"Mar 30, 2020",0,0
Bahamas,BHS,"Mar 31, 2020",0,0
Bahamas,BHS,"Apr 1, 2020",0,0
Bahamas,BHS,"Apr 2, 2020",1,1
Bahamas,BHS,"Apr 3, 2020",1,0
Bahamas,BHS,"Apr 4, 2020",3,2
Bahamas,BHS,"Apr 5, 2020",4,1
Bahamas,BHS,"Apr 6, 2020",5,1
Bahamas,BHS,"Apr 7, 2020",5,0
Bahrain,BHR,"Dec 31, 2019",0,0
Bahrain,BHR,"Jan 1, 2020",0,0
Bahrain,BHR,"Jan 2, 2020",0,0
Bahrain,BHR,"Jan 3, 2020",0,0
Bahrain,BHR,"Jan 4, 2020",0,0
Bahrain,BHR,"Jan 5, 2020",0,0
Bahrain,BHR,"Jan 6, 2020",0,0
Bahrain,BHR,"Jan 7, 2020",0,0
Bahrain,BHR,"Jan 8, 2020",0,0
Bahrain,BHR,"Jan 9, 2020",0,0
Bahrain,BHR,"Jan 10, 2020",0,0
Bahrain,BHR,"Jan 11, 2020",0,0
Bahrain,BHR,"Jan 12, 2020",0,0
Bahrain,BHR,"Jan 13, 2020",0,0
Bahrain,BHR,"Jan 14, 2020",0,0
Bahrain,BHR,"Jan 15, 2020",0,0
Bahrain,BHR,"Jan 16, 2020",0,0
Bahrain,BHR,"Jan 17, 2020",0,0
Bahrain,BHR,"Jan 18, 2020",0,0
Bahrain,BHR,"Jan 19, 2020",0,0
Bahrain,BHR,"Jan 20, 2020",0,0
Bahrain,BHR,"Jan 21, 2020",0,0
Bahrain,BHR,"Jan 22, 2020",0,0
Bahrain,BHR,"Jan 23, 2020",0,0
Bahrain,BHR,"Jan 24, 2020",0,0
Bahrain,BHR,"Jan 25, 2020",0,0
Bahrain,BHR,"Jan 26, 2020",0,0
Bahrain,BHR,"Jan 27, 2020",0,0
Bahrain,BHR,"Jan 28, 2020",0,0
Bahrain,BHR,"Jan 29, 2020",0,0
Bahrain,BHR,"Jan 30, 2020",0,0
Bahrain,BHR,"Jan 31, 2020",0,0
Bahrain,BHR,"Feb 1, 2020",0,0
Bahrain,BHR,"Feb 2, 2020",0,0
Bahrain,BHR,"Feb 3, 2020",0,0
Bahrain,BHR,"Feb 4, 2020",0,0
Bahrain,BHR,"Feb 5, 2020",0,0
Bahrain,BHR,"Feb 6, 2020",0,0
Bahrain,BHR,"Feb 7, 2020",0,0
Bahrain,BHR,"Feb 8, 2020",0,0
Bahrain,BHR,"Feb 9, 2020",0,0
Bahrain,BHR,"Feb 10, 2020",0,0
Bahrain,BHR,"Feb 11, 2020",0,0
Bahrain,BHR,"Feb 12, 2020",0,0
Bahrain,BHR,"Feb 13, 2020",0,0
Bahrain,BHR,"Feb 14, 2020",0,0
Bahrain,BHR,"Feb 15, 2020",0,0
Bahrain,BHR,"Feb 16, 2020",0,0
Bahrain,BHR,"Feb 17, 2020",0,0
Bahrain,BHR,"Feb 18, 2020",0,0
Bahrain,BHR,"Feb 19, 2020",0,0
Bahrain,BHR,"Feb 20, 2020",0,0
Bahrain,BHR,"Feb 21, 2020",0,0
Bahrain,BHR,"Feb 22, 2020",0,0
Bahrain,BHR,"Feb 23, 2020",0,0
Bahrain,BHR,"Feb 24, 2020",0,0
Bahrain,BHR,"Feb 25, 2020",0,0
Bahrain,BHR,"Feb 26, 2020",0,0
Bahrain,BHR,"Feb 27, 2020",0,0
Bahrain,BHR,"Feb 28, 2020",0,0
Bahrain,BHR,"Feb 29, 2020",0,0
Bahrain,BHR,"Mar 1, 2020",0,0
Bahrain,BHR,"Mar 2, 2020",0,0
Bahrain,BHR,"Mar 4, 2020",0,0
Bahrain,BHR,"Mar 5, 2020",0,0
Bahrain,BHR,"Mar 6, 2020",0,0
Bahrain,BHR,"Mar 7, 2020",0,0
Bahrain,BHR,"Mar 8, 2020",0,0
Bahrain,BHR,"Mar 9, 2020",0,0
Bahrain,BHR,"Mar 10, 2020",0,0
Bahrain,BHR,"Mar 11, 2020",0,0
Bahrain,BHR,"Mar 12, 2020",0,0
Bahrain,BHR,"Mar 13, 2020",0,0
Bahrain,BHR,"Mar 14, 2020",0,0
Bahrain,BHR,"Mar 15, 2020",0,0
Bahrain,BHR,"Mar 16, 2020",0,0
Bahrain,BHR,"Mar 17, 2020",1,1
Bahrain,BHR,"Mar 18, 2020",1,0
Bahrain,BHR,"Mar 19, 2020",1,0
Bahrain,BHR,"Mar 20, 2020",1,0
Bahrain,BHR,"Mar 21, 2020",1,0
Bahrain,BHR,"Mar 22, 2020",1,0
Bahrain,BHR,"Mar 23, 2020",2,1
Bahrain,BHR,"Mar 24, 2020",2,0
Bahrain,BHR,"Mar 25, 2020",3,1
Bahrain,BHR,"Mar 26, 2020",3,0
Bahrain,BHR,"Mar 27, 2020",4,1
Bahrain,BHR,"Mar 28, 2020",4,0
Bahrain,BHR,"Mar 29, 2020",4,0
Bahrain,BHR,"Mar 30, 2020",4,0
Bahrain,BHR,"Mar 31, 2020",4,0
Bahrain,BHR,"Apr 1, 2020",4,0
Bahrain,BHR,"Apr 2, 2020",4,0
Bahrain,BHR,"Apr 3, 2020",4,0
Bahrain,BHR,"Apr 4, 2020",4,0
Bahrain,BHR,"Apr 5, 2020",4,0
Bahrain,BHR,"Apr 6, 2020",4,0
Bahrain,BHR,"Apr 7, 2020",4,0
Bangladesh,BGD,"Mar 9, 2020",0,0
Bangladesh,BGD,"Mar 15, 2020",0,0
Bangladesh,BGD,"Mar 17, 2020",0,0
Bangladesh,BGD,"Mar 18, 2020",0,0
Bangladesh,BGD,"Mar 19, 2020",0,0
Bangladesh,BGD,"Mar 20, 2020",0,0
Bangladesh,BGD,"Mar 21, 2020",0,0
Bangladesh,BGD,"Mar 22, 2020",2,2
Bangladesh,BGD,"Mar 23, 2020",3,1
Bangladesh,BGD,"Mar 24, 2020",3,0
Bangladesh,BGD,"Mar 25, 2020",4,1
Bangladesh,BGD,"Mar 26, 2020",5,1
Bangladesh,BGD,"Mar 27, 2020",5,0
Bangladesh,BGD,"Mar 28, 2020",5,0
Bangladesh,BGD,"Mar 29, 2020",5,0
Bangladesh,BGD,"Mar 30, 2020",5,0
Bangladesh,BGD,"Mar 31, 2020",5,0
Bangladesh,BGD,"Apr 1, 2020",5,0
Bangladesh,BGD,"Apr 2, 2020",6,1
Bangladesh,BGD,"Apr 3, 2020",6,0
Bangladesh,BGD,"Apr 4, 2020",6,0
Bangladesh,BGD,"Apr 5, 2020",8,2
Bangladesh,BGD,"Apr 6, 2020",9,1
Bangladesh,BGD,"Apr 7, 2020",12,3
Barbados,BRB,"Mar 18, 2020",0,0
Barbados,BRB,"Mar 19, 2020",0,0
Barbados,BRB,"Mar 20, 2020",0,0
Barbados,BRB,"Mar 21, 2020",0,0
Barbados,BRB,"Mar 22, 2020",0,0
Barbados,BRB,"Mar 23, 2020",0,0
Barbados,BRB,"Mar 24, 2020",0,0
Barbados,BRB,"Mar 25, 2020",0,0
Barbados,BRB,"Mar 26, 2020",0,0
Barbados,BRB,"Mar 27, 2020",0,0
Barbados,BRB,"Mar 28, 2020",0,0
Barbados,BRB,"Mar 29, 2020",0,0
Barbados,BRB,"Mar 30, 2020",0,0
Barbados,BRB,"Mar 31, 2020",0,0
Barbados,BRB,"Apr 1, 2020",0,0
Barbados,BRB,"Apr 2, 2020",0,0
Barbados,BRB,"Apr 3, 2020",0,0
Barbados,BRB,"Apr 4, 2020",0,0
Barbados,BRB,"Apr 5, 2020",0,0
Barbados,BRB,"Apr 6, 2020",1,1
Barbados,BRB,"Apr 7, 2020",2,1
Belarus,BLR,"Dec 31, 2019",0,0
Belarus,BLR,"Jan 1, 2020",0,0
Belarus,BLR,"Jan 2, 2020",0,0
Belarus,BLR,"Jan 3, 2020",0,0
Belarus,BLR,"Jan 4, 2020",0,0
Belarus,BLR,"Jan 5, 2020",0,0
Belarus,BLR,"Jan 6, 2020",0,0
Belarus,BLR,"Jan 7, 2020",0,0
Belarus,BLR,"Jan 8, 2020",0,0
Belarus,BLR,"Jan 9, 2020",0,0
Belarus,BLR,"Jan 10, 2020",0,0
Belarus,BLR,"Jan 11, 2020",0,0
Belarus,BLR,"Jan 12, 2020",0,0
Belarus,BLR,"Jan 13, 2020",0,0
Belarus,BLR,"Jan 14, 2020",0,0
Belarus,BLR,"Jan 15, 2020",0,0
Belarus,BLR,"Jan 16, 2020",0,0
Belarus,BLR,"Jan 17, 2020",0,0
Belarus,BLR,"Jan 18, 2020",0,0
Belarus,BLR,"Jan 19, 2020",0,0
Belarus,BLR,"Jan 20, 2020",0,0
Belarus,BLR,"Jan 21, 2020",0,0
Belarus,BLR,"Jan 22, 2020",0,0
Belarus,BLR,"Jan 23, 2020",0,0
Belarus,BLR,"Jan 24, 2020",0,0
Belarus,BLR,"Jan 25, 2020",0,0
Belarus,BLR,"Jan 26, 2020",0,0
Belarus,BLR,"Jan 27, 2020",0,0
Belarus,BLR,"Jan 28, 2020",0,0
Belarus,BLR,"Jan 29, 2020",0,0
Belarus,BLR,"Jan 30, 2020",0,0
Belarus,BLR,"Jan 31, 2020",0,0
Belarus,BLR,"Feb 1, 2020",0,0
Belarus,BLR,"Feb 2, 2020",0,0
Belarus,BLR,"Feb 3, 2020",0,0
Belarus,BLR,"Feb 4, 2020",0,0
Belarus,BLR,"Feb 5, 2020",0,0
Belarus,BLR,"Feb 6, 2020",0,0
Belarus,BLR,"Feb 7, 2020",0,0
Belarus,BLR,"Feb 8, 2020",0,0
Belarus,BLR,"Feb 9, 2020",0,0
Belarus,BLR,"Feb 10, 2020",0,0
Belarus,BLR,"Feb 11, 2020",0,0
Belarus,BLR,"Feb 12, 2020",0,0
Belarus,BLR,"Feb 13, 2020",0,0
Belarus,BLR,"Feb 14, 2020",0,0
Belarus,BLR,"Feb 15, 2020",0,0
Belarus,BLR,"Feb 16, 2020",0,0
Belarus,BLR,"Feb 17, 2020",0,0
Belarus,BLR,"Feb 18, 2020",0,0
Belarus,BLR,"Feb 19, 2020",0,0
Belarus,BLR,"Feb 20, 2020",0,0
Belarus,BLR,"Feb 21, 2020",0,0
Belarus,BLR,"Feb 22, 2020",0,0
Belarus,BLR,"Feb 23, 2020",0,0
Belarus,BLR,"Feb 24, 2020",0,0
Belarus,BLR,"Feb 25, 2020",0,0
Belarus,BLR,"Feb 26, 2020",0,0
Belarus,BLR,"Feb 27, 2020",0,0
Belarus,BLR,"Feb 28, 2020",0,0
Belarus,BLR,"Feb 29, 2020",0,0
Belarus,BLR,"Mar 1, 2020",0,0
Belarus,BLR,"Mar 2, 2020",0,0
Belarus,BLR,"Mar 4, 2020",0,0
Belarus,BLR,"Mar 5, 2020",0,0
Belarus,BLR,"Mar 11, 2020",0,0
Belarus,BLR,"Mar 12, 2020",0,0
Belarus,BLR,"Mar 13, 2020",0,0
Belarus,BLR,"Mar 16, 2020",0,0
Belarus,BLR,"Mar 17, 2020",0,0
Belarus,BLR,"Mar 18, 2020",0,0
Belarus,BLR,"Mar 19, 2020",0,0
Belarus,BLR,"Mar 20, 2020",0,0
Belarus,BLR,"Mar 21, 2020",0,0
Belarus,BLR,"Mar 22, 2020",0,0
Belarus,BLR,"Mar 23, 2020",0,0
Belarus,BLR,"Mar 24, 2020",0,0
Belarus,BLR,"Mar 25, 2020",0,0
Belarus,BLR,"Mar 26, 2020",0,0
Belarus,BLR,"Mar 27, 2020",0,0
Belarus,BLR,"Mar 28, 2020",0,0
Belarus,BLR,"Mar 29, 2020",0,0
Belarus,BLR,"Mar 30, 2020",0,0
Belarus,BLR,"Mar 31, 2020",0,0
Belarus,BLR,"Apr 1, 2020",0,0
Belarus,BLR,"Apr 2, 2020",0,0
Belarus,BLR,"Apr 3, 2020",4,4
Belarus,BLR,"Apr 4, 2020",4,0
Belarus,BLR,"Apr 5, 2020",5,1
Belarus,BLR,"Apr 6, 2020",8,3
Belarus,BLR,"Apr 7, 2020",13,5
Belgium,BEL,"Dec 31, 2019",0,0
Belgium,BEL,"Jan 1, 2020",0,0
Belgium,BEL,"Jan 2, 2020",0,0
Belgium,BEL,"Jan 3, 2020",0,0
Belgium,BEL,"Jan 4, 2020",0,0
Belgium,BEL,"Jan 5, 2020",0,0
